ContextTokens,GeneratedTokens,start_timestamp_ms
1204,10,2193347
2205,15,2193348
1875,75,2193451
1042,33,2193950
274,15,2194045
1404,12,2194045
6139,30,2194048
1211,14,2194345
3604,18,2194947
1585,19,2195149
180,10,2195346
569,31,2195346
569,10,2195645
1877,8,2195747
452,13,2195750
180,8,2195845
569,34,2196145
1585,38,2196445
6140,10,2196545
1212,7,2196547
180,7,2196547
4911,21,2196646
1877,31,2196647
1229,10,2196649
569,34,2196652
251,7,2197047
2298,70,2197047
2532,37,2197445
1218,19,2197546
353,17,2197645
1877,43,2197945
574,106,2197950
158,13,2198045
6134,19,2198048
193,130,2198146
414,18,2198647
195,31,2198745
2535,12,2198747
575,9,2198845
358,6,2199546
1878,18,2199946
575,109,2200045
111,10,2200047
196,66,2200147
2304,12,2200249
256,70,2200250
1477,22,2200250
6235,177,2200346
1878,28,2200347
1079,36,2200746
360,7,2200846
2305,6,2200947
196,46,2201245
359,9,2201246
580,18,2201348
1081,21,2201446
1879,28,2201546
1119,33,2201645
3119,34,2201853
357,10,2201945
575,208,2202007
583,33,2202679
196,234,2202865
1083,33,2202992
2305,15,2203056
2824,16,2203100
361,14,2203481
1083,9,2203569
362,24,2203845
1007,10,2204003
2572,103,2204046
1084,16,2204047
359,18,2204273
1007,14,2204573
891,14,2204913
2400,7,2205458
1879,26,2205483
99,8,2205963
1799,14,2206366
209,64,2206647
4879,16,2206647
6175,28,2206647
1799,8,2206883
2822,12,2207045
2400,8,2207045
1269,15,2207447
2400,14,2207654
2919,12,2207658
1269,6,2207776
6261,9,2207947
1262,12,2207960
1608,33,2208046
1401,9,2208046
270,112,2208356
1269,17,2208361
1262,8,2208648
1198,47,2208745
1269,6,2209047
1880,21,2209145
1262,12,2209246
2582,55,2209346
417,12,2209471
2407,9,2209545
203,23,2209745
183,1276,2209745
4880,14,2209748
5913,7,2210046
417,20,2210145
216,181,2210151
2226,15,2210252
1263,11,2210476
2237,6,2211045
5913,8,2211145
471,14,2211259
1264,10,2211445
225,67,2211447
6176,17,2211508
2925,8,2211555
917,37,2212121
2588,57,2212217
2825,59,2212334
2825,21,2212945
1881,31,2213129
232,130,2213204
2928,26,2213645
2409,14,2213778
1610,27,2213784
2826,84,2213856
241,75,2214433
5916,6,2214720
1823,8,2215485
5914,7,2215683
2414,35,2215686
2828,115,2215693
423,8,2216406
1426,12,2216464
6123,14,2216745
248,82,2216858
918,17,2216867
423,7,2216945
2412,11,2216951
424,44,2218146
11,12,2218149
7,54,2218248
579,8,2218348
917,13,2218348
3156,7,2218507
6176,12,2218556
2309,6,2219684
917,50,2219896
423,15,2219985
2460,6,2220184
5059,27,2220244
4884,10,2220485
1973,14,2271281
2075,6,2271379
5575,9,2271881
238,8,2271887
730,33,2271980
149,44,2272084
744,13,2272088
2002,16,2272179
1353,54,2272280
44,105,2272282
337,6,2272483
733,12,2272579
776,18,2272708
573,28,2272747
28,16,2272978
5195,6,2272983
5570,11,2273139
7426,9,2273183
573,52,2273311
1114,7,2273482
1974,11,2273581
2133,12,2273684
1640,263,2273879
1291,6,2273879
5194,10,2274079
11,9,2274179
1978,6,2274361
2027,17,2274671
748,54,2274815
7433,8,2274882
1292,7,2275004
3228,103,2275287
2037,13,2275401
778,14,2275644
2134,22,2275679
1078,9,2275780
594,7,2275866
594,8,2276189
1350,33,2276219
242,44,2276291
4684,37,2276879
1076,13,2276987
594,10,2277080
7434,94,2277080
2310,24,2277080
5074,71,2279085
2028,11,2279086
92,10,2279086
3231,175,2279087
1076,13,2279207
244,17,2279991
11,9,2279993
92,10,2280182
1978,10,2280284
7436,17,2280284
3235,11,2280362
149,22,2280655
80,7,2280756
76,6,2280756
4358,56,2280857
2606,18,2280954
1353,6,2281078
1316,24,2281080
596,18,2281087
779,18,2281286
39,12,2281286
2031,8,2281382
149,12,2281987
1216,6,2282060
7433,40,2282085
1978,6,2282085
39,6,2282086
195,7,2282158
1209,22,2282159
1985,26,2282163
1209,22,2282164
3568,9,2282182
3234,121,2282183
2035,13,2282184
230,13,2282260
4361,6,2282260
2157,18,2282261
1209,19,2282262
1891,7,2282282
38,6,2282380
1978,8,2283280
186,13,2283356
57,45,2283364
152,14,2283366
3665,10,2283380
198,12,2283457
2941,13,2283461
986,25,2283481
2032,6,2283482
704,7,2283482
2005,9,2283482
87,13,2283557
7032,6,2283559
95,8,2283560
2003,79,2283561
180,19,2283581
1979,13,2283683
1318,23,2283688
35,10,2283789
3563,9,2283982
152,8,2283986
2745,12,2284289
6272,6,2284289
2093,10,2284379
988,43,2284387
6272,6,2284388
2031,7,2284579
7436,59,2284584
604,11,2284586
150,8,2284588
246,35,2284683
3193,15,2284687
2456,9,2284688
667,9,2284689
751,18,2284780
246,13,2284881
3192,6,2284886
781,6,2284889
669,8,2284984
35,6,2284984
1400,16,2285085
248,14,2285178
3542,21,2285179
1318,22,2285186
1294,9,2285188
3286,124,2285189
752,19,2285280
2095,6,2285287
249,11,2285384
2031,7,2285582
1981,22,2285588
782,14,2285588
3715,9,2285684
2748,15,2285687
249,7,2285788
4067,52,2285881
950,13,2285882
2007,18,2285883
1902,10,2286154
199,8,2286254
1033,20,2286356
2095,11,2286356
36,14,2286404
3464,9,2286503
357,33,2286505
2220,12,2286604
2774,15,2286803
8,14,2286900
4188,11,2286901
27,13,2286902
2558,13,2286903
1856,6,2287000
199,14,2287066
2558,6,2287101
2590,22,2288066
94,17,2288254
3509,11,2288254
83,13,2288261
1239,23,2288262
241,21,2288406
855,28,2288598
2623,9,2288603
139,9,2288608
1486,15,2288609
1881,7,2288697
2561,24,2288802
1854,12,2288807
2241,46,2288808
3467,16,2288901
467,17,2289003
51,23,2289005
6010,13,2289100
139,10,2289402
2158,7,2290357
829,10,2290358
296,333,2290560
40,17,2290561
2593,11,2290561
1486,69,2290562
2024,26,2290562
2947,17,2290658
830,13,2290659
197,11,2290660
152,12,2290754
231,13,2292355
2838,19,2292462
2170,8,2292464
940,22,2292503
379,28,2292504
680,8,2292558
2947,9,2292558
559,6,2292655
384,18,2292661
6024,41,2292754
6026,25,2292759
2170,6,2292761
1195,7,2292864
3039,26,2292958
2839,6,2292958
938,13,2292960
1654,10,2293058
938,11,2293059
170,6,2293159
966,12,2293258
2791,9,2293354
2673,9,2293358
2951,6,2293358
1081,19,2293362
855,77,2293402
1886,10,2293409
726,51,2293463
2527,36,2293504
7436,145,2293506
651,9,2293506
2432,12,2293508
182,784,2293560
227,9,2293602
1494,19,2293603
5364,8,2293655
7436,8,2293659
209,12,2293754
3534,17,2293755
2332,202,2293760
234,13,2293765
497,9,2293859
196,14,2293962
88,26,2293963
1132,37,2294060
2603,31,2294456
57,21,2294557
2833,33,2294557
4015,12,2294561
989,91,2294562
96,13,2294564
2249,34,2294566
2794,62,2294566
7054,58,2294662
1450,9,2294758
2331,14,2294759
204,14,2294760
2491,19,2294860
127,7,2294862
4361,14,2294862
7436,14,2294961
7435,15,2295056
3271,17,2295155
46,26,2295259
614,15,2295259
94,14,2295359
150,12,2295456
847,18,2295456
2380,11,2295460
940,6,2295461
95,13,2295463
2432,11,2295465
847,64,2295505
2224,15,2295506
115,15,2295507
2255,6,2295557
3338,8,2295557
5639,15,2295654
505,79,2295661
1379,13,2295761
2255,12,2295762
3034,57,2295765
4567,12,2295765
2345,831,2295766
1466,12,2295861
151,7,2295959
841,9,2296003
2123,7,2296054
2131,7,2296059
855,9,2296161
3822,8,2296165
414,12,2296166
1466,16,2296259
294,25,2296259
824,17,2296262
666,219,2296262
436,103,2296355
296,15,2296359
7436,14,2296362
6166,33,2296454
550,19,2296461
151,6,2296558
1633,16,2296562
2157,24,2296565
830,10,2296566
830,19,2296804
98,18,2296804
34,13,2296858
2004,28,2296862
98,27,2296962
7028,6,2296963
209,196,2297054
1953,21,2297054
153,14,2297160
3036,135,2297160
609,10,2297161
5639,12,2297258
5708,12,2297358
4018,28,2297454
3510,42,2297459
889,10,2297555
2095,6,2297556
4018,8,2297557
6166,9,2297563
5639,14,2297657
209,196,2297658
967,24,2297661
2189,12,2297662
235,13,2297761
1888,34,2297763
4367,129,2297766
3045,64,2297858
937,12,2297861
94,8,2298059
1342,11,2298160
4369,6,2298261
3045,112,2298263
2796,9,2298458
3045,64,2298462
2331,11,2298462
209,196,2298554
93,16,2298558
434,16,2298562
2857,12,2298760
2789,11,2298763
3045,37,2298859
2128,9,2298859
436,15,2298863
3,19,2298863
160,6,2342182
2231,13,2342344
2237,9,2342507
185,14,2342798
1629,6,2342869
952,11,2342986
3228,40,2342988
185,15,2343084
765,9,2343084
2890,38,2343086
1629,6,2343088
952,14,2343183
162,14,2343187
3230,10,2343280
511,129,2343285
2267,195,2343383
73,12,2343385
990,12,2343580
2005,96,2343580
588,9,2343584
160,13,2343856
3231,9,2343891
2230,6,2344480
589,25,2344781
2542,97,2344880
590,8,2344987
514,22,2345084
161,6,2345179
2896,7,2345179
76,6,2345280
7429,14,2345379
146,12,2345480
1636,28,2345579
767,9,2345698
5879,9,2345779
991,9,2345894
1290,316,2345924
772,13,2345924
2582,46,2369085
2352,18,2369206
4361,8,2369208
7436,12,2369374
7435,7,2369456
3825,7,2369554
4362,8,2369559
770,6,2369559
2798,8,2369699
770,8,2369861
758,49,2369877
2587,36,2370159
2776,111,2370317
41,12,2370454
42,22,2370943
3826,6,2371029
771,13,2371065
1396,10,2371192
7425,6,2371254
1799,9,2371355
7436,9,2371629
2593,46,2371780
3486,16,2372155
4319,9,2372268
2168,6,2372396
4699,6,2372420
3418,7,2372518
1802,6,2372726
2599,38,2373254
1502,19,2373284
679,18,2373357
7426,7,2373754
4700,12,2373832
1366,18,2374063
3486,94,2374064
5415,7,2374260
3832,27,2374355
1411,9,2374654
2235,7,2374854
7435,9,2374876
2605,34,2374991
3835,6,2375301
1501,30,2375676
1838,6,2375685
1355,12,2375754
5708,9,2375938
1502,11,2376376
7436,7,2376454
2611,34,2376593
3411,7,2376656
1353,8,2376656
3913,12,2376754
3835,7,2376765
7428,7,2376859
780,10,2377026
4699,12,2377059
1356,6,2377076
1503,23,2377154
1846,101,2377654
4698,8,2377754
7429,7,2378054
4698,6,2378254
156,23,2378382
2617,46,2378509
1370,8,2378654
128,20,2378709
789,67,2378858
128,19,2379058
5639,8,2379154
1370,18,2379377
8,8,2379455
1357,48,2379474
1371,12,2379854
5638,17,2379857
7435,6,2380169
1370,12,2380654
1011,12,2380654
5710,7,2380701
2623,38,2380754
1506,20,2380855
1116,8,2380879
1372,6,2380954
5709,7,2381396
2080,8,2381555
1013,9,2381685
3313,25,2381761
1117,16,2381854
3967,35,2382056
1371,15,2382154
963,103,2382258
728,28,2382556
49,41,2382556
1517,6,2382578
151,126,2382718
2629,33,2382754
1118,11,2383005
962,11,2383313
348,16,2383628
7437,28,2383898
3395,20,2384159
5516,27,2384355
1371,12,2384379
962,10,2384454
5725,8,2384473
849,85,2384483
2635,15,2384559
348,8,2384767
2167,20,2385354
807,6,2385554
342,13,2385555
2288,10,2385583
961,7,2385654
2084,40,2385654
1394,11,2385658
150,15,2385954
3317,30,2385993
2984,30,2386082
7424,15,2386354
151,126,2386627
347,10,2386764
6594,20,2386793
7436,7,2387070
7424,13,2387254
960,16,2387304
348,8,2387361
2235,16,2387557
2169,12,2387657
152,24,2387778
2919,13,2388164
348,9,2388175
5522,6,2388311
5522,13,2388821
2235,8,2388878
885,11,2389171
223,12,2389254
1495,14,2389364
947,6,2389383
5732,63,2389554
151,126,2389755
5523,10,2389760
7435,6,2389785
702,13,2389854
87,17,2389954
7435,6,2390237
1508,13,2391166
1346,17,2391354
223,14,2391359
152,11,2391454
2585,31,2391556
3104,9,2391594
2932,9,2392158
88,10,2392255
5631,12,2392555
4052,6,2515985
1376,6,2516081
477,51,2516180
2881,17,2517983
1541,11,2517990
1376,6,2518079
1960,13,2518183
479,34,2518183
6816,43,2518283
7436,7,2518985
480,40,2519083
1292,20,2519183
1817,13,2519184
37,7,2519191
2928,9,2519191
480,34,2519192
3934,193,2519192
6817,124,2519280
2315,10,2519384
2929,8,2519389
946,10,2519484
482,19,2519486
7436,17,2519486
2868,519,2519488
52,12,2519584
2699,26,2519680
620,10,2519680
52,7,2519993
484,15,2521087
6817,63,2521088
7436,12,2521185
1546,31,2521283
1377,7,2521285
2795,168,2521287
4054,8,2521288
3157,17,2521383
39,8,2521578
2318,12,2521685
484,108,2521880
7435,10,2521979
930,30,2522279
54,6,2522439
6818,49,2522488
484,88,2523179
483,30,2524079
2086,16,2524080
1114,7,2524081
188,15,2524083
1075,11,2524084
3158,12,2524183
6820,43,2524183
56,43,2524185
790,10,2524381
450,12,2526987
41,6,2526987
56,19,2526988
73,10,2526988
739,6,2529180
5903,82,2529181
929,30,2529281
916,10,2529287
1640,10,2529480
2642,45,2529578
76,21,2529681
5256,14,2530084
915,19,2530183
2644,13,2530184
915,73,2530478
2645,12,2530584
77,14,2530585
3479,7,2530588
1991,22,2530682
2318,77,2530682
1644,9,2530687
917,11,2530687
2087,17,2530785
1605,15,2530785
1073,52,2530785
78,23,2530884
2088,8,2530884
1589,10,2530886
2648,10,2530981
2953,10,2530982
1157,13,2531280
2320,20,2531382
1547,20,2531487
2089,13,2531580
91,6,2531586
1589,20,2531586
920,13,2531587
1078,7,2531587
2648,41,2531678
5903,55,2531678
19,11,2531678
3145,247,2531679
1381,11,2531780
6820,550,2531783
1712,16,2531885
5907,52,2531888
20,16,2531888
2650,10,2531981
3962,14,2531983
1592,10,2531983
598,7,2532084
5218,61,2532084
2142,14,2532089
23,20,2532181
1593,9,2532183
3918,10,2532187
2292,7,2532281
1958,11,2532379
24,11,2532478
157,11,2532480
1081,8,2532480
133,11,2532578
1592,11,2532582
2318,94,2532778
3989,20,2532878
24,8,2532879
2143,14,2532879
1082,7,2533078
3919,19,2533178
2143,7,2533478
1912,6,2533779
3923,7,2533779
966,6,2533779
6125,16,2534081
40,14,2534179
923,7,2534181
1385,9,2534279
104,6,2556597
2876,16,2556608
2081,9,2556897
70,20,2556901
2303,10,2556904
105,6,2556904
2081,7,2556997
207,16,2557000
229,123,2557002
71,18,2557007
780,52,2557009
1831,11,2557102
937,40,2557102
894,14,2559500
229,21,2559599
96,11,2559799
936,43,2559900
102,10,2559999
5431,13,2560000
1775,12,2560599
994,84,2560900
934,25,2560901
230,18,2560902
1654,9,2561005
3742,7,2561097
234,103,2561098
2571,7,2561204
89,22,2562501
209,14,2562501
1437,27,2562703
3742,7,2562704
7436,25,2562801
45,10,2563406
1804,23,2563702
57,20,2563702
231,103,2563898
5428,42,2563901
236,195,2563902
106,10,2564003
3741,7,2564007
3556,676,2564007
82,17,2564499
797,13,2564505
213,13,2564506
233,30,2564602
72,21,2564602
1679,30,2564605
105,13,2564800
109,20,2564803
7354,26,2564808
1681,6,2564808
143,19,2564899
7429,6,2565000
104,14,2565000
1435,11,2565000
990,10,2565003
895,20,2565005
209,13,2565005
1132,8,2565006
1090,19,2565007
2276,11,2565102
105,18,2565201
86,9,2565202
7354,14,2565203
2418,11,2565206
393,15,2565207
210,11,2565304
480,31,2565304
2088,13,2565506
54,10,2565508
86,29,2565508
7429,30,2565603
930,45,2565604
511,31,2565604
99,20,2565702
394,7,2565706
109,11,2565803
48,98,2565902
213,15,2565907
147,14,2565908
1398,13,2574154
1030,12,2574154
572,19,2574156
178,12,2574156
7436,15,2574157
2720,13,2574157
2976,7,2574160
430,71,2574160
3427,9,2574260
2535,7,2574263
2698,13,2574354
1028,9,2574356
4273,19,2574357
2348,71,2574362
3985,8,2574458
1570,62,2574459
1451,13,2578158
198,6,2578356
600,19,2578364
2698,7,2578458
2823,15,2578560
3631,6,2578759
1570,51,2578760
2250,10,2580065
1547,8,2581157
1023,35,2581359
1573,12,2581455
2257,11,2581457
177,8,2581561
1025,11,2581759
974,79,2581783
867,34,2581818
2276,470,2582081
975,22,2582181
1571,12,2582181
6125,13,2582280
1135,10,2582288
608,22,2582381
210,22,2582481
1827,25,2582880
359,7,2582984
19,43,2583079
3273,13,2583156
3720,15,2583279
976,77,2583280
2348,7,2583358
794,9,2583379
177,13,2583454
2205,7,2583556
1574,10,2583560
2679,61,2583660
1077,9,2583661
588,49,2583756
1169,35,2583756
180,7,2583762
1026,63,2583856
81,21,2583860
1829,9,2583860
431,184,2583863
4118,149,2583879
17,9,2583885
2825,11,2583954
1067,8,2583956
1547,8,2583956
1166,7,2583960
178,19,2583960
1173,35,2583961
1137,10,2583987
1908,36,2584060
5275,11,2584082
3192,9,2584156
1028,15,2584162
3140,6,2584162
181,6,2584255
3270,6,2584260
978,22,2584279
3141,9,2584355
181,6,2584356
6591,59,2584479
1571,19,2584603
2113,64,2584729
3985,8,2584780
797,6,2584783
4058,6,2584879
2176,12,2585082
1665,11,2585308
6127,22,2585312
2010,6,2585630
5668,11,2585656
796,7,2585750
5279,11,2585766
1055,9,2585903
2009,9,2586080
1031,8,2586080
3724,17,2586083
980,148,2586083
592,88,2586260
1057,43,2586422
1067,16,2586464
1584,21,2586464
59,16,2586520
131,18,2586551
4541,28,2586725
1841,23,2587079
110,11,2587160
58,13,2587179
3610,11,2587208
817,6,2587259
3539,26,2587354
4273,28,2587463
816,6,2587464
59,10,2587530
93,10,2587615
6596,9,2587681
1085,49,2587721
1058,12,2587808
1666,10,2587880
804,15,2587883
231,11,2587883
219,48,2587886
2725,17,2588060
1171,23,2588065
816,6,2588066
3612,9,2588092
58,20,2588122
95,13,2588180
862,94,2588180
6596,9,2588280
3345,9,2588456
3995,21,2588463
1069,46,2588465
2012,109,2588512
2115,247,2588680
6137,8,2588879
3160,16,2588881
1005,16,2588918
7436,133,2589057
2250,7,2589057
860,21,2589064
728,13,2589140
3333,7,2589158
1062,72,2589257
2354,8,2589259
1653,31,2589259
1832,20,2589261
7435,77,2589262
4574,34,2589361
4276,25,2589364
4713,9,2589455
964,40,2590155
2350,11,2590263
7436,28,2590363
962,52,2590459
3538,13,2590460
880,15,2590460
13,12,2590557
3537,11,2590565
608,19,2590662
1649,21,2590761
1908,32,2590855
7373,18,2590858
1590,11,2590861
3142,6,2590862
2386,14,2590956
592,16,2590959
3183,9,2590961
2958,86,2590962
6082,12,2591056
5975,66,2591061
4107,18,2591359
1734,8,2591557
2958,52,2591562
1186,12,2591661
4106,10,2591762
1649,12,2591762
1522,9,2591857
1547,11,2591857
2425,8,2591859
1592,7,2591861
2779,9,2591863
661,7,2591863
2823,9,2591864
2426,12,2591959
7436,7,2591960
1048,10,2591960
4107,12,2591962
2198,9,2592060
1911,91,2592255
63,21,2592258
1653,15,2592262
1761,8,2592263
2236,8,2592265
5974,8,2592265
2354,34,2592266
4106,10,2592358
1670,9,2592360
2758,6,2592361
962,9,2592362
1760,10,2592457
5985,16,2592460
1911,82,2592463
2423,10,2592560
594,16,2592688
105,10,2592688
7372,19,2592689
213,43,2592691
4154,30,2592694
2238,8,2592694
1680,9,2592760
1913,104,2592762
3337,6,2592856
1991,10,2592956
833,7,2593054
2356,7,2593157
3542,29,2593162
2732,48,2593254
594,139,2593257
1993,6,2593262
2736,14,2593361
2732,64,2593361
1177,8,2593462
709,19,2593464
583,13,2593465
90,42,2593656
5980,65,2593661
7436,28,2593662
3183,18,2593758
1179,6,2593758
582,15,2593855
3098,14,2593859
3548,9,2593860
22,6,2593861
2234,13,2593861
2358,33,2593863
1182,16,2594057
810,10,2594058
95,23,2594058
2439,6,2594059
286,8,2594258
3186,6,2594357
1911,24,2594360
1667,8,2594363
1734,16,2594363
1455,27,2594457
1184,10,2594461
3543,14,2594557
1915,139,2594560
3562,22,2594562
3333,60,2594656
1911,34,2594656
968,12,2594660
3335,8,2594757
811,8,2594761
2236,21,2594762
1008,6,2594763
1667,30,2594764
3336,7,2594857
658,6,2594859
617,26,2594954
4134,21,2595056
143,16,2595057
2427,7,2595062
3337,6,2595062
144,7,2595255
4154,30,2595666
2615,11,2595755
129,13,2595758
3789,20,2595860
2422,33,2666054
985,24,2666263
462,17,2666502
1161,37,2666555
136,15,2666754
2523,15,2666755
483,9,2666860
463,9,2666868
506,10,2667256
76,23,2667354
463,13,2667357
136,19,2667460
668,23,2667556
2074,7,2668156
2422,57,2668554
1174,37,2668754
2651,23,2668774
464,43,2668955
1193,9,2668957
137,13,2669755
991,9,2669770
2723,21,2669958
2416,11,2670255
1140,10,2670256
2490,10,2670354
7436,11,2670455
73,40,2670463
1192,7,2670554
1294,7,2670754
138,18,2670839
464,75,2670872
7436,6,2670955
1302,28,2671620
2490,11,2671774
1455,18,2671856
138,21,2672154
3511,13,2672284
875,11,2672356
2238,11,2672854
2168,13,2673258
2840,14,2673455
7436,43,2673455
1184,18,2673585
2877,9,2673776
140,20,2673854
2527,10,2673855
2492,6,2673960
2241,9,2674096
622,73,2674795
7436,13,2674976
684,9,2675029
854,12,2675414
501,35,2675530
7436,11,2675654
7436,7,2675664
1425,8,2675770
3432,43,2675854
3643,32,2676040
1373,52,2676463
7436,34,2676595
12,8,2676656
2425,8,2676757
1373,18,2676962
1387,14,2677057
1175,7,2677369
7435,14,2677456
76,393,2677456
2494,10,2677456
859,17,2677559
7435,43,2677654
1375,40,2677654
48,13,2678082
1375,46,2678196
693,87,2678456
2427,11,2678463
2245,6,2678472
15,16,2678757
1375,20,2679060
7436,127,2679060
7436,9,2679064
1181,37,2679257
2428,13,2679257
978,39,2679257
172,6,2679260
50,15,2679454
1066,12,2679557
7436,15,2679655
143,12,2679655
16,7,2679655
862,14,2679656
1772,7,2679956
978,52,2680061
4757,7,2680254
862,13,2680578
1450,25,2680974
4759,12,2681054
1376,8,2681254
7436,8,2681270
16,16,2681301
919,6,2849710
1189,160,2849844
1172,31,2849940
1384,50,2850409
6187,9,2850608
830,12,2850718
2411,9,2850763
275,13,2850986
852,8,2851695
271,16,2852079
332,64,2852211
3705,6,2852279
7435,19,2852379
968,19,2852380
887,16,2852780
4123,25,2852784
3251,12,2852878
1448,12,2852979
7,8,2853312
6557,14,2853521
1389,7,2853610
272,17,2853725
1598,239,2854081
3254,9,2854279
1537,9,2854280
4127,7,2854281
1500,8,2854329
915,6,2854714
1391,44,2854991
4126,10,2855042
3251,11,2855337
3252,16,2855821
1770,11,3072990
1301,19,3073081
842,36,3073083
3707,7,3073283
1031,9,3073285
728,24,3074085
1301,22,3074179
2984,19,3074179
2265,18,3074185
566,15,3076180
1105,28,3076282
1027,9,3076382
193,9,3076382
2744,8,3076382
652,14,3076384
6171,13,3076485
1100,24,3076678
3709,12,3076985
568,16,3076986
1301,73,3077085
2265,36,3077085
2912,10,3077991
51,10,3077991
2912,10,3077992
713,9,3078084
2437,14,3078179
7436,7,3078185
7420,19,3078185
3707,9,3078284
2743,9,3078284
483,9,3078284
7436,38,3078286
222,15,3078384
1303,19,3078386
1066,38,3078585
1435,64,3078779
51,55,3078780
2750,70,3078781
482,8,3078782
2743,6,3078884
2340,21,3078885
194,11,3078988
484,9,3079180
3709,6,3079279
1475,12,3079285
220,16,3079288
1303,19,3079384
7436,34,3079388
6441,21,3079479
52,12,3079479
1147,6,3080983
2342,9,3082992
1392,10,3083179
524,159,3083179
2864,15,3083183
1431,172,3083282
6441,7,3083282
7435,9,3083282
2746,7,3084186
7436,7,3084286
3710,9,3084286
7428,12,3084287
1475,11,3084488
3043,9,3084488
6439,16,3084488
54,24,3084583
1394,10,3084585
523,13,3084679
1392,10,3084682
2745,7,3084682
2255,13,3084684
1101,23,3084684
570,28,3084780
1147,6,3084780
1443,16,3084784
1001,8,3084784
1443,33,3084978
514,116,3084988
1054,36,3085086
1306,18,3085278
639,9,3085284
33,128,3085286
2747,9,3085378
7436,6,3085387
33,13,3085485
449,30,3085486
2560,11,3085583
1445,52,3085585
2462,121,3085586
33,69,3085589
2918,158,3085682
1001,6,3085687
186,102,3085778
3718,29,3085883
1098,21,3085886
7435,6,3085888
1277,12,3085979
564,7,3131898
4306,9,3131957
3182,8,3135646
3925,7,3135752
3577,162,3135752
3217,53,3136047
580,61,3136050
1860,13,3136053
549,11,3136558
1546,12,3136648
3925,7,3136651
4348,18,3136652
4267,9,3136746
2423,17,3136845
3926,14,3138555
4356,15,3138650
1328,6,3138651
768,8,3138752
2847,9,3138849
2426,6,3139652
3103,9,3139652
4388,6,3139658
428,9,3139748
6358,12,3139749
7436,20,3139753
2426,20,3139848
3216,11,3139849
6759,7,3139850
4065,54,3140651
1474,64,3140847
4268,11,3140954
1548,13,3141053
3928,14,3141054
861,21,3141148
3244,8,3141250
2434,26,3141253
3183,15,3141446
3248,7,3141546
861,31,3141650
3087,10,3141748
429,132,3141753
4267,10,3141852
6761,6,3141945
3183,6,3142245
25,8,3142347
1667,6,3142348
2167,219,3142451
24,9,3142947
740,11,3143345
274,22,3143445
1664,9,3143448
4267,10,3143646
2438,14,3143947
2252,19,3143985
1848,20,3143985
437,26,3144179
3113,17,3144195
4268,19,3144247
1664,9,3144374
1609,8,3144499
1539,9,3144703
1225,45,3144745
438,20,3144754
2434,13,3144872
55,6,3145245
1664,7,3145346
1470,150,3145381
2650,9,3145601
7435,8,3145773
1366,22,3145881
204,12,3145883
437,9,3145883
2290,9,3145885
1525,8,3145911
23,49,3145998
2971,7,3146079
1847,12,3146082
2900,17,3146179
1217,12,3146181
6175,8,3146181
925,6,3146202
2290,9,3146279
1564,7,3146379
1472,45,3146381
7211,30,3146382
194,22,3146486
732,12,3146680
7436,8,3146882
1564,7,3146882
1369,12,3146901
1542,6,3146979
964,9,3146979
926,16,3147082
1847,16,3147084
1217,12,3147191
1119,25,3147278
2291,12,3147282
1564,6,3147479
1371,13,3147481
7212,6,3147497
2291,13,3147779
1020,10,3147979
1850,6,3147989
734,11,3148084
1021,13,3148379
7436,20,3148479
2922,20,3156362
4400,119,3156430
717,9,3156550
1193,9,3156851
2922,14,3157202
258,32,3157580
258,315,3157645
258,8,3157847
36,25,3157960
5140,9,3157971
2794,13,3158145
3336,11,3158149
3276,13,3158196
258,24,3158245
259,16,3158531
3419,7,3159133
272,11,3159263
260,79,3159469
725,12,3159845
5140,9,3159946
1195,7,3160047
260,22,3160246
3031,40,3160427
1692,17,3160580
1549,23,3161479
2677,27,3161645
260,129,3161762
261,13,3162278
942,15,3162645
1906,13,3162797
1862,49,3162945
261,31,3163435
197,11,3163948
281,69,3164000
3421,6,3164145
197,7,3164247
261,64,3164248
2443,25,3164591
2880,10,3165659
1550,23,3165845
5778,8,3167360
431,12,3167360
19,12,3167758
3771,10,3167760
3461,33,3167955
7425,31,3167958
291,8,3168059
261,7,3168158
77,15,3168158
1305,11,3168159
869,341,3168357
3461,49,3168460
1306,11,3168656
1305,12,3168761
261,9,3168761
2939,26,3168762
53,12,3169063
179,12,3169262
2648,6,3169262
1799,27,3169454
261,29,3169559
256,51,3169560
1997,12,3169656
613,6,3169761
2799,9,3169761
2360,14,3169762
179,6,3169858
262,8,3169858
7436,57,3169859
2951,13,3169954
2974,8,3169954
1306,8,3169958
1305,11,3169959
112,46,3169960
2361,7,3169966
179,12,3170160
5932,46,3170260
6397,45,3170262
1999,48,3170354
260,7,3170359
20,35,3170360
1252,25,3170454
1165,42,3170455
180,20,3170460
1802,32,3170462
6397,10,3170463
2362,12,3170465
244,30,3170559
7435,101,3170757
3780,9,3170759
2546,9,3170760
1254,23,3170862
544,14,3170864
3309,26,3170954
3435,82,3170960
1255,23,3170960
995,118,3171055
6397,14,3171055
2625,17,3171061
543,24,3171259
4474,10,3171261
3309,22,3171354
2951,21,3171456
6397,10,3171461
1330,9,3171556
536,172,3171557
826,97,3216160
7434,23,3216188
512,8,3216315
2156,31,3216445
4381,9,3216878
1783,43,3216892
3279,8,3216986
2051,12,3217045
7436,21,3217182
3430,11,3217253
7436,27,3217346
7434,46,3217392
827,76,3217445
1344,11,3217688
886,18,3217745
2156,100,3217751
717,6,3218161
